,conv_id,utterance_idx,context,prompt,speaker_idx,utterance,selfeval,tags
14592,hit:2302_conv:4604,1,devastated,I yelled at my mom_comma_ because I was sleepy. I feel so bad.,1,I yelled at my mom_comma_ because I was sleepy. I feel so bad.,5|5|5_5|5|5,
14593,hit:2302_conv:4604,2,devastated,I yelled at my mom_comma_ because I was sleepy. I feel so bad.,10,What did you yell at her for?,5|5|5_5|5|5,
14594,hit:2302_conv:4604,3,devastated,I yelled at my mom_comma_ because I was sleepy. I feel so bad.,1,Told her to leave me alone_comma_ when she needed me to open something for her.,5|5|5_5|5|5,
14595,hit:2302_conv:4604,4,devastated,I yelled at my mom_comma_ because I was sleepy. I feel so bad.,10,Oh_comma_ that is sad_comma_ I hope she knows mistakes happen!,5|5|5_5|5|5,
14596,hit:2302_conv:4605,1,anticipating,I cannot wait for the new super smash bros for the nintendo switch,10,I cannot wait for the new super smash bros for the nintendo switch,5|5|5_5|5|5,
14597,hit:2302_conv:4605,2,anticipating,I cannot wait for the new super smash bros for the nintendo switch,1,Mario is such a classic. Haven't played smash since gamecube I think.,5|5|5_5|5|5,
14598,hit:2302_conv:4605,3,anticipating,I cannot wait for the new super smash bros for the nintendo switch,10,That was a great one_comma_ I was addicted to Brawl as a kid,5|5|5_5|5|5,
14599,hit:2302_conv:4605,4,anticipating,I cannot wait for the new super smash bros for the nintendo switch,1,Which character is your favorite?,5|5|5_5|5|5,
14600,hit:2302_conv:4605,5,anticipating,I cannot wait for the new super smash bros for the nintendo switch,10,Probably Snake I think,5|5|5_5|5|5,
14601,hit:2303_conv:4606,1,sentimental,I found my friend's senior ring that she left behind before going to college. I miss her.,1,I found my friend's senior ring that she left behind before going to college. I miss her.,5|5|5_5|5|5,
14602,hit:2303_conv:4606,2,sentimental,I found my friend's senior ring that she left behind before going to college. I miss her.,262,Why don't ou call her?,5|5|5_5|5|5,
14603,hit:2303_conv:4606,3,sentimental,I found my friend's senior ring that she left behind before going to college. I miss her.,1,I don't want to bother her.,5|5|5_5|5|5,
14604,hit:2303_conv:4606,4,sentimental,I found my friend's senior ring that she left behind before going to college. I miss her.,262,Well send it to her with a note to say you miss her. She can call you if she has time.,5|5|5_5|5|5,
14605,hit:2303_conv:4607,1,anticipating,I can't wait to see the results of our local elections today.,262,I voted today and can't wait to hear the results.,5|5|5_5|5|5,
14606,hit:2303_conv:4607,2,anticipating,I can't wait to see the results of our local elections today.,1,Oh. Who did you vote for?,5|5|5_5|5|5,
14607,hit:2303_conv:4607,3,anticipating,I can't wait to see the results of our local elections today.,262,Well_comma_ we have a councilwoman who has been arrested for drunk and disorderly several times and she wins the election every year. ,5|5|5_5|5|5,<POLITICAL>
14608,hit:2303_conv:4607,4,anticipating,I can't wait to see the results of our local elections today.,1,Wow. What does she do that peole would vote for her every year?,5|5|5_5|5|5,
14609,hit:2303_conv:4607,5,anticipating,I can't wait to see the results of our local elections today.,262,I have no idea. She was recorder this last time so I want to see if she still has her seat.,5|5|5_5|5|5,
14610,hit:2304_conv:4608,1,apprehensive,I'm thinking about becoming a vegan_comma_ but I'm not so sure I can do it.,286,I considered becoming a vegan_comma_ but I'm not so sure if it'll work out.,5|5|5_5|5|5,
14611,hit:2304_conv:4608,2,apprehensive,I'm thinking about becoming a vegan_comma_ but I'm not so sure I can do it.,262,I have never tried and never will lol,5|5|5_5|5|5,
14612,hit:2304_conv:4608,3,apprehensive,I'm thinking about becoming a vegan_comma_ but I'm not so sure I can do it.,286,I like the idea of it_comma_ for moral reasons_comma_ but I can't imagine I'd like any of the food. ,5|5|5_5|5|5,
14613,hit:2304_conv:4608,4,apprehensive,I'm thinking about becoming a vegan_comma_ but I'm not so sure I can do it.,262,That's what I think. Plus I'd miss bacon too much.,5|5|5_5|5|5,
14614,hit:2304_conv:4609,1,impressed,My daughter drew a picture for me today and it was actually really good.,262,My four year old drew a picture of me today.,5|5|5_5|5|5,
14615,hit:2304_conv:4609,2,impressed,My daughter drew a picture for me today and it was actually really good.,286,You must be his role model! That's awesome.,5|5|5_5|5|5,
14616,hit:2304_conv:4609,3,impressed,My daughter drew a picture for me today and it was actually really good.,262,It was the first time she got all of the body parts in the right area and the right amount of them. Last week I had 8 ears lol,5|5|5_5|5|5,
14617,hit:2304_conv:4609,4,impressed,My daughter drew a picture for me today and it was actually really good.,286,That's just funny! Well I'm glad to hear she's learning and improving! Good to start them young.,5|5|5_5|5|5,
14618,hit:2304_conv:4609,5,impressed,My daughter drew a picture for me today and it was actually really good.,262,She is starting school next week. I know she will enjoy it.,5|5|5_5|5|5,
14619,hit:2305_conv:4611,1,anticipating,I'm getting a shipment from my mom. I'm so excited!,1,I'm getting a shipment from my mom. I'm so excited!,5|5|5_4|4|4,
14620,hit:2305_conv:4611,2,anticipating,I'm getting a shipment from my mom. I'm so excited!,111,What's inside?,5|5|5_4|4|4,
14621,hit:2305_conv:4611,3,anticipating,I'm getting a shipment from my mom. I'm so excited!,1,Not sure. That's why I'm excited!,5|5|5_4|4|4,
14622,hit:2305_conv:4611,4,anticipating,I'm getting a shipment from my mom. I'm so excited!,111,Why did she send you a shipment anyways? ,5|5|5_4|4|4,
14623,hit:2306_conv:4612,1,sentimental,I get sentimental about my family_comma_ they mean a lot to me and I do not know what I would do without them,10,I get sentimental about my family_comma_ they mean a lot to me and I do not know what I would do without them,5|5|5_5|5|5,
14624,hit:2306_conv:4612,2,sentimental,I get sentimental about my family_comma_ they mean a lot to me and I do not know what I would do without them,1,Appreciate them while they are with you and try not to worry.,5|5|5_5|5|5,
14625,hit:2306_conv:4612,3,sentimental,I get sentimental about my family_comma_ they mean a lot to me and I do not know what I would do without them,10,I know_comma_ it is sad to think one will eventually be wihtout the other...,5|5|5_5|5|5,
14626,hit:2306_conv:4612,4,sentimental,I get sentimental about my family_comma_ they mean a lot to me and I do not know what I would do without them,1,It's unfortunately. If only we can all go together and not leave anyone behind.,5|5|5_5|5|5,
14627,hit:2306_conv:4613,1,proud,I went to pick up my kid_comma_ and saw him helping a pregnant lady carry her stuff.,1,I went to pick up my kid_comma_ and saw him helping a pregnant lady carry her stuff.,5|5|5_5|5|5,
14628,hit:2306_conv:4613,2,proud,I went to pick up my kid_comma_ and saw him helping a pregnant lady carry her stuff.,10,Well you seem to have done a great job parenting!,5|5|5_5|5|5,
14629,hit:2306_conv:4613,3,proud,I went to pick up my kid_comma_ and saw him helping a pregnant lady carry her stuff.,1,Well yea_comma_ that and I think he's a good kid on his own.,5|5|5_5|5|5,
14630,hit:2306_conv:4613,4,proud,I went to pick up my kid_comma_ and saw him helping a pregnant lady carry her stuff.,10,That is awesome_comma_ that is hard to come by,5|5|5_5|5|5,
14631,hit:2307_conv:4614,1,sentimental,Whenever I look at old family pictures I get sentimental about the holidays we used to spend together.,53,Sometimes I look through old family pictures and get nostalgic about holidays.,5|5|5_5|5|5,
14632,hit:2307_conv:4614,2,sentimental,Whenever I look at old family pictures I get sentimental about the holidays we used to spend together.,1,Do you guys still spend the holidays together?,5|5|5_5|5|5,
14633,hit:2307_conv:4614,3,sentimental,Whenever I look at old family pictures I get sentimental about the holidays we used to spend together.,53,Since most of my grandparents died_comma_ we do not.,5|5|5_5|5|5,
14634,hit:2307_conv:4614,4,sentimental,Whenever I look at old family pictures I get sentimental about the holidays we used to spend together.,1,Oh no. I'm sorry to hear that.,5|5|5_5|5|5,
14635,hit:2307_conv:4614,5,sentimental,Whenever I look at old family pictures I get sentimental about the holidays we used to spend together.,53,Thanks. It's just the issues with getting older I guess.,5|5|5_5|5|5,
14636,hit:2307_conv:4615,1,guilty,I think I threw away the safety deposit key. it's worth $500 to replace it.,1,I think I threw away the safety deposit key. it's worth $500 to replace it.,5|5|5_5|5|5,
14637,hit:2307_conv:4615,2,guilty,I think I threw away the safety deposit key. it's worth $500 to replace it.,53,Oh no! Is what you have in there worth more than 500?,5|5|5_5|5|5,
14638,hit:2307_conv:4615,3,guilty,I think I threw away the safety deposit key. it's worth $500 to replace it.,1,No. It's the cost of the bank replacing the box_comma_ locks and all.,5|5|5_5|5|5,
14639,hit:2307_conv:4615,4,guilty,I think I threw away the safety deposit key. it's worth $500 to replace it.,53,I know but if there is nothing valuable in there just forget about it.,5|5|5_5|5|5,
14640,hit:2308_conv:4616,1,angry,My son is being bullied in school and no one is doing anything about it.,220,My son is being bullied in school day after day. I've gone in and had so many meetings with the principal but it keeps happening. I. Am. Fed. Up.,4|5|4_5|5|5,
14641,hit:2308_conv:4616,2,angry,My son is being bullied in school and no one is doing anything about it.,262,I hate bullying. You should talk to the kiids parents.,4|5|4_5|5|5,
14642,hit:2308_conv:4616,3,angry,My son is being bullied in school and no one is doing anything about it.,220,They have been in the meetings with us and say it isn't their kids fault.,4|5|4_5|5|5,
14643,hit:2308_conv:4616,4,angry,My son is being bullied in school and no one is doing anything about it.,262,Beat the kids up. That's what I would do.,4|5|4_5|5|5,
14644,hit:2308_conv:4617,1,caring,The students looked so cute registering for school today. I hope they all had a good summer,262,I saw the students registering today.,5|5|5_4|5|4,
14645,hit:2308_conv:4617,2,caring,The students looked so cute registering for school today. I hope they all had a good summer,220,For college?,5|5|5_4|5|4,
14646,hit:2308_conv:4617,3,caring,The students looked so cute registering for school today. I hope they all had a good summer,262,Elementary. They didn't look to happy. I jhope they had a good summer_comma_ cause its over now lol,5|5|5_4|5|4,
14647,hit:2308_conv:4617,4,caring,The students looked so cute registering for school today. I hope they all had a good summer,220,There's still another month of summer left where I am.,5|5|5_4|5|4,
14648,hit:2308_conv:4617,5,caring,The students looked so cute registering for school today. I hope they all had a good summer,262,The kids start on Monday so summer break is pretty much over,5|5|5_4|5|4,
14649,hit:2309_conv:4618,1,sentimental,I get sentimental about my family_comma_ they mean a lot to me and I do not know what I would do without them,10,I get sentimental about my family_comma_ they mean a lot to me and I do not know what I would do without them,5|5|5_5|5|5,
14650,hit:2309_conv:4618,2,sentimental,I get sentimental about my family_comma_ they mean a lot to me and I do not know what I would do without them,262,I feel the same way. Everyone isn't as fortunate to have family.,5|5|5_5|5|5,
14651,hit:2309_conv:4618,3,sentimental,I get sentimental about my family_comma_ they mean a lot to me and I do not know what I would do without them,10,That is true_comma_ many people take it for granted,5|5|5_5|5|5,
14652,hit:2309_conv:4618,4,sentimental,I get sentimental about my family_comma_ they mean a lot to me and I do not know what I would do without them,262,I learned a long time ago how important family is and now I have my own.,5|5|5_5|5|5,
14653,hit:2309_conv:4618,5,sentimental,I get sentimental about my family_comma_ they mean a lot to me and I do not know what I would do without them,10,That is awesome to hear_comma_ appreciate them for what they are!,5|5|5_5|5|5,
14654,hit:2309_conv:4618,6,sentimental,I get sentimental about my family_comma_ they mean a lot to me and I do not know what I would do without them,262,Exactly,5|5|5_5|5|5,<UNIGRAM>
14655,hit:2309_conv:4619,1,surprised,I can't believe game of thrones is ending. I thought it would come on forever like the simpsons.,262,I Can;t believe my favorite show is ending.,5|5|5_5|5|5,
14656,hit:2309_conv:4619,2,surprised,I can't believe game of thrones is ending. I thought it would come on forever like the simpsons.,10,What show is that?,5|5|5_5|5|5,
14657,hit:2309_conv:4619,3,surprised,I can't believe game of thrones is ending. I thought it would come on forever like the simpsons.,262,Game of Thrones. I have been a fan since day 1,5|5|5_5|5|5,
14658,hit:2309_conv:4619,4,surprised,I can't believe game of thrones is ending. I thought it would come on forever like the simpsons.,10,I did not know it was ending_comma_ sorry to hear that!,5|5|5_5|5|5,
